mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,sn,sample
109.0283246,109.0282364,109.0283508,144.444,131.095,153.274,1893716.811,1893693.154,98813.125,98812,1
109.0283271,109.0283127,109.0283432,254.5,249.886,264.943,835197.527,835180.9643,60870.08594,60869,1
109.0283314,109.0283203,109.0283585,440.444,434.687,446.416,525751.0161,525737.821,51597.66797,51597,1
109.0283316,109.0283127,109.0283432,175.23,169.585,179.316,711419.476,711408.3548,73786.88281,73786,1
109.0283325,109.0282593,109.0283661,421.649,417.612,434.687,710394.1112,710375.6133,46533.28125,46532,1
109.0283332,109.0282822,109.0283661,507.677,503.622,512.776,423159.6682,423149.2065,54527.00781,54526,1
109.0283336,109.0283127,109.0283432,283.114,277.142,287.721,584160.5318,584148.4415,53681.15234,53680,1
109.0283355,109.0283279,109.0283508,198.349,195.5,202.815,621772.3826,621763.6046,79863.59375,79863,1
109.0283362,109.0283203,109.0283508,240.865,234.759,249.886,867175.9387,867159.299,57020.91406,57020,1
109.0283362,109.0283127,109.0283661,462.07,456.215,468.845,668169.5276,668155.4942,65643.69531,65643,1
109.0283367,109.0283279,109.0283508,413.181,405.849,417.612,482132.7231,482119.4897,43056.48047,43055,1
109.0283369,109.0283279,109.0283508,271.018,264.943,277.142,670594.5408,670580.817,51111.17188,51110,1
109.0283374,109.0283127,109.0283585,359.852,355.518,362.892,344366.8658,344358.017,43920.66016,43920,1
109.0283384,109.0283279,109.0283432,318.068,311.961,324.17,622581.6386,622567.9035,52767.8125,52767,1
109.0283385,109.0283203,109.0283508,292.334,287.721,299.924,663220.3584,663206.63,54596.35547,52431,1
109.0283388,109.0283203,109.0283661,222.724,205.795,230.322,1524000.624,1523974.564,67695.53906,61713,1
109.0283401,109.0283356,109.0283508,304.408,299.924,311.961,623598.22,623584.6784,51178.97656,50622,1
109.0283408,109.0283279,109.0283585,334.473,324.17,342.034,853412.3362,853392.9836,53116.69141,53116,1
109.0283409,109.0282745,109.0283661,190.05,172.546,205.795,2520859.093,2520824.459,101355.0859,101354,1
109.0283434,109.0283279,109.0283585,163.651,159.159,169.585,791371.427,791359.5115,74187,74186,1
109.0283442,109.0283356,109.0283508,213.519,208.914,218.131,636362.2202,636351.4671,67695.53906,67695,1
109.0283448,109.0283356,109.0283508,88.1191,84.0715,93.5269,2205021.188,2205010.382,237835.4375,236488,1
109.0283456,109.0283356,109.0283737,389.725,385.114,394.094,408177.873,408167.3963,45811.37109,45810,1
109.028347,109.0283356,109.0283585,184.744,179.316,187.427,709440.5808,709431.118,90065.92188,90065,1
109.0283472,109.0283356,109.0283737,349.421,342.034,355.518,640370.9616,640355.9793,49171.91016,49171,1
109.0283473,109.0283356,109.0283585,379.147,374.535,385.114,480015.0231,480002.9329,44620.15625,44619,1
109.0283492,109.0283127,109.0283661,73.4959,68.0904,84.0715,4602493.635,4602476.322,439991.9063,439991,1
109.0283537,109.0283356,109.028389,399.98,394.094,405.849,472860.0136,472846.7892,40214.18359,39756,1
109.0476021,109.0475311,109.047699,73.4959,68.0904,81.4574,242955.3907,231149.0975,36232.51172,34,1
109.0534533,109.0532761,109.0535431,330.143,324.17,335.926,52103.32406,52091.56806,8841.268555,8840,1
109.0557201,109.0556335,109.055809,328.714,322.676,335.926,62974.66283,62962.88505,9107.317383,9106,1
109.0647164,109.0646973,109.0647278,335.926,330.143,342.034,730834.3608,671733.8904,126524.7266,23,1
109.9184979,109.9184189,109.9185638,684.127,679.056,691.578,4756192.525,4742824.765,711953.3125,114,1
109.9227504,109.9226837,109.9227753,534.856,532.302,538.857,142579.1685,142573.9245,45704.37109,45703,1
109.9664834,109.9664536,109.9665146,10.7544,6.29987,15.2736,9231.534772,9224.056664,1500.351196,1499,1
109.9665452,109.9665298,109.9665756,22.7592,18.3252,25.6582,6030.334532,6024.468132,1070.930176,1070,1
110.0058329,110.0057526,110.0059814,398.487,394.094,401.477,19234.80769,19228.90129,5897.447754,5896,1
110.023596,110.0235748,110.0236282,73.4959,68.0904,78.7878,1673409.769,1436712.926,260761.5469,17,1
110.0317406,110.0316772,110.0317841,73.4959,68.0904,84.0715,292732.0494,256418.2158,29544.75586,16,1
110.0599722,110.0599365,110.0600052,73.4959,68.0904,82.7537,1386601.52,1366299.049,149131.4063,57,1
110.0681363,110.0680542,110.0682068,334.473,330.143,340.542,45601.17882,43405.76212,9374.677734,21,1
110.9192227,110.9192047,110.9192429,358.445,355.518,364.386,42862.06639,42854.67639,9140.186523,9139,1
110.9388403,110.938797,110.9389038,681.608,677.831,686.586,5606450.137,5606440.132,1107741.25,1107740,1
110.9389442,110.938797,110.9390182,690.379,686.586,696.623,7594556.703,7594545.412,1124152.75,1124152,1
110.9389992,110.9389038,110.9390793,703.055,696.623,706.86,2386569.925,2386558.408,335786.25,251418,1
110.9390334,110.938942,110.9391174,719.735,706.86,724.862,1366212.013,1366194.011,113880.3906,102070,1
110.9406723,110.9406433,110.9407578,460.526,456.215,463.451,10720.45358,10714.66478,2653.540527,2653,1
110.9567076,110.9566498,110.9568329,680.351,675.116,686.586,63115885.64,61267755.56,16029536,13,1
110.9567198,110.9567108,110.9567261,550.487,544.107,555.717,10873159.21,10627640.48,2114824,82,1
110.9567631,110.9566803,110.9568329,691.578,686.586,703.055,267184796.2,264612840.2,27574616,21,1
110.9568269,110.9567719,110.9568558,745.278,740.182,752.973,23830966.7,23136792.4,2447143.75,38,1
110.9743696,110.9742355,110.9745102,692.854,689.106,703.055,1923402.02,1923388.071,212234.4844,212233,1
110.9744999,110.9743958,110.9745331,723.561,721.038,724.862,157574.0792,157570.2552,70228.17969,70227,1
110.9745066,110.9743729,110.9745712,951.142,944.695,956.267,2703536.576,2642949.076,535761.625,43,1
110.9745457,110.9743958,110.9746628,718.454,706.86,724.862,976435.8234,976417.8214,94093.67188,94093,1
110.9745498,110.9743881,110.9746017,706.86,703.055,710.672,514167.0359,514158.1494,92638.47656,92637,1
110.9800344,110.9799957,110.9800797,1266.62,1262.68,1269.24,31636.37772,31631.12972,6739.612793,6739,1
110.984074,110.9839554,110.9841919,1062.94,1058.95,1066.93,277054.6457,277047.9957,93855.26563,93854,1
111.0075704,111.0075531,111.0076065,407.252,401.477,413.181,1033198.557,781018.9623,206583.7031,19,1
111.0240106,111.0239868,111.024025,281.622,275.52,287.721,119384.321,117493.9651,20579.24805,51,1
111.0313679,111.0313492,111.0314255,1663.88,1659.85,1666.49,14759.47046,14754.15846,3417.737061,3417,1
111.0438676,111.0438004,111.0439911,4.84611,0.323114,13.7897,1032653.118,1032639.651,86208.25781,86207,1
111.0438854,111.0438309,111.044014,46.0382,41.6774,50.4743,768177.1796,768166.9165,87111.86719,87111,1
111.0438872,111.0437698,111.0439911,483.591,478.212,489.009,611521.6195,611509.4728,62228.08984,62227,1
111.0439224,111.0438614,111.044014,119.337,114.887,122.386,7036307.576,7036298.577,816025.125,816024,1
111.043934,111.0438309,111.044014,37.4038,31.4972,41.6774,892950.4939,892938.8594,83776.57031,83776,1
111.0439421,111.0438843,111.0439835,464.805,459.149,468.845,468216.7207,468205.6396,53825.61719,53825,1
111.0439477,111.0438614,111.0440369,103.29,96.252,109.087,14930258.22,14930243.96,1299215.75,1299215,1
111.0439525,111.0438995,111.0439987,407.252,401.477,411.598,492389.601,492378.0342,51699.99609,51699,1
111.0439594,111.0438538,111.044014,425.732,418.96,436.136,847353.2807,847334.6733,51923.26953,51922,1
111.0439639,111.0438309,111.0440063,56.2899,50.4743,69.4534,1525693.214,1525672.775,94625.55469,79996,1
111.0439698,111.0438538,111.0440369,370.091,365.837,374.535,485308.5172,485298.3695,54441.8125,54441,1
111.0439714,111.0438843,111.0440216,453.529,446.416,459.149,629272.8623,629258.7146,54656.87891,54656,1
111.0439823,111.0438843,111.0440216,156.156,150.275,163.651,6855464.64,6855449.778,646838.625,646838,1
111.0439824,111.0438232,111.0440674,498.423,489.009,503.622,822935.4644,822919.5229,78010.21875,78009,1
111.0439835,111.0439072,111.0440063,191.402,187.427,195.5,838436.9934,838427.5749,100478.3125,100477,1
111.0439893,111.0439758,111.0439987,176.703,163.651,182.154,2464021.526,2464001.599,232277.3594,110750,1
111.0439912,111.0439758,111.044014,440.444,436.136,446.416,493693.8965,493682.1479,48033.35938,48032,1
111.0439955,111.0439835,111.0440063,251.379,245.434,260.447,987135.4504,987118.9361,66228.89063,66228,1
111.0439955,111.0439835,111.0439987,307.482,301.391,313.454,699551.3526,699537.7817,56713.375,55413,1
111.0439959,111.0439911,111.0440063,414.643,411.598,418.96,392513.0994,392504.265,46423.69531,46423,1
111.0439969,111.0439911,111.0440063,198.349,195.5,202.815,682022.6544,682013.8764,89948.14844,89947,1
111.0439971,111.0439835,111.044014,19.7581,13.7897,25.6582,1043738.642,1043725.29,97444.57813,97444,1
111.043999,111.0439529,111.0440903,508.977,503.622,512.776,490641.7264,490632.5724,74559.01563,74558,1
111.0440014,111.0439911,111.044014,349.421,343.528,355.518,615121.9923,615108.5035,50728.71875,50728,1
111.0440015,111.0439911,111.044014,264.943,260.447,268.03,514083.7563,514074.6567,62319.42188,62318,1
111.0440018,111.0439987,111.0440063,280.129,275.52,284.608,588215.546,588204.9433,62514.44531,62513,1
111.044002,111.0439758,111.044014,289.215,284.608,292.334,480611.4088,480602.1376,58761.67188,58761,1
111.0440024,111.0439835,111.0440216,242.489,237.878,245.434,583014.2481,583005.1809,72870.46094,72869,1
111.044003,111.0439987,111.0440063,126.644,122.386,131.095,7734457.82,7734447.659,921279,921278,1
111.0440032,111.0439911,111.0440063,389.725,382.133,397.017,730144.9051,730128.5327,51436.10938,51435,1
111.0440033,111.0439987,111.0440216,228.829,222.724,231.771,709043.3759,709032.821,77152.33594,77151,1
111.0440043,111.0439911,111.044014,213.519,207.421,218.131,831256.8472,831244.6072,78724.84375,78724,1
111.0440063,111.0439987,111.044014,361.292,355.518,365.837,550841.8443,550830.0512,51103.38672,51102,1
111.0440074,111.0439911,111.044014,319.559,313.454,325.65,909189.5399,909175.8194,95544.78125,95544,1
111.0440095,111.0439911,111.0440216,334.473,325.65,343.528,992464.19,992444.8221,55982.61719,53987,1
111.0440095,111.0439987,111.044014,144.444,140.023,150.275,8371468.043,8371456.326,880646.0625,880645,1
111.0440152,111.0440063,111.0440216,135.577,131.095,140.023,7434242.835,7434232.419,812358.0625,812357,1
111.044026,111.0440063,111.0440369,77.5303,66.5575,94.8964,70506844.26,70506814.57,4449100.5,4449100,1
111.0440303,111.0439911,111.044075,474.165,468.845,478.212,484593.102,484582.3968,51342.375,50451,1
111.0551801,111.0551071,111.0552368,80.123,62.3624,117.87,6696388.384,6353902.019,218919.6719,22,1
111.0803855,111.0802612,111.0804443,399.98,382.133,416.074,669920.9946,626764.24,99004.90625,42,1
111.9103915,111.9103546,111.9105301,682.855,672.536,696.623,213434532.3,210732468,23280988,68,1
111.9104149,111.9101944,111.9104919,732.468,728.65,737.624,9386635.738,9113350.516,1547375.125,36,1
111.9104226,111.9103622,111.9105301,689.106,685.374,694.131,98447811.23,97362116.9,16886776,49,1
111.9104356,111.9103699,111.9105225,1031.41,1027.58,1036.69,1890568.56,1833520.152,315290.7813,17,1
111.9104821,111.9103851,111.9105072,534.856,529.677,542.824,960008.4004,840178.524,264194.0938,18,1
111.9377475,111.9377289,111.9378204,1794.06,1792.76,1798.07,181909.2942,181903.9842,86783.64844,86783,1
111.96013,111.9600677,111.9601974,692.854,690.379,697.923,1536399.361,1516290.651,290404.4375,40,1
111.9601753,111.9601593,111.9601898,608.956,604.989,612.785,92646.93947,92640.4428,21581.9043,21581,1
111.9976236,111.9975891,111.9977036,536.126,532.302,540.167,310032.9504,310026.3963,113684.6172,113684,1
112.0109711,112.0108032,112.0110397,462.07,459.149,466.108,12405.60474,12400.03754,2806.08252,2805,1
112.0154281,112.0154114,112.0155411,407.252,401.477,413.181,598360.4222,566886.1029,152350.6875,79,1
112.0392745,112.0392532,112.0392914,73.4959,68.0904,80.123,3308830.814,2917529.617,413820.6875,19,1
112.0473773,112.0473633,112.0473862,77.5303,66.5575,94.8964,4838990.696,4776140.067,315422.0625,163,1
112.0503564,112.0501938,112.050499,10.7544,1.97136,22.7592,148346.3278,148324.0551,10358.97168,10358,1
112.0503924,112.050293,112.0504684,44.6098,40.2569,49.0613,66457.27636,66447.00456,10260.19141,10259,1
112.0504238,112.0503387,112.0505142,54.8626,49.0613,60.7913,98314.23753,98301.04128,9400.047852,9399,1
112.0504566,112.0503845,112.050499,21.2041,16.7312,25.6582,63241.62064,63231.2058,8976.588867,8976,1
112.0504735,112.0502853,112.0506134,35.8289,25.6582,40.2569,114603.9458,114587.8872,9716.083984,9715,1
112.0504863,112.0504532,112.0505371,65.1628,59.3244,70.8255,74054.74053,74043.23943,8620.242188,8619,1
112.0517531,112.0516815,112.0518341,112.024,106.084,120.802,1704660.067,1704643.877,117555.2188,113498,1
112.0517876,112.0516891,112.0518494,101.917,94.8964,106.084,1462731.306,1462718.72,141924.1563,141923,1
112.0518265,112.051712,112.0518646,147.422,141.451,168.139,1340555.598,1340527.427,85852.58594,92625,1
112.05183,112.0518188,112.0518417,74.7909,69.4534,78.7878,1608490.221,1608480.886,262044.4844,262043,1
112.0518327,112.0518188,112.0518494,82.7537,78.7878,94.8964,3027493.23,3027475.779,242153.75,242153,1
112.0518383,112.0518265,112.0518494,126.644,120.802,131.095,1218874.027,1218862.264,116726.7813,116726,1
112.051839,112.0518265,112.0518494,138.596,131.095,143.017,1239029.523,1239016.111,109203.8516,101949,1
112.0519712,112.0518951,112.0521088,319.559,314.948,322.676,11429.45012,11423.26772,3791.73877,3791,1
112.0519723,112.0519562,112.052002,175.23,163.651,176.703,43193.73378,43180.68178,7393.638672,3833,1
112.0756313,112.0756073,112.0756531,442.026,439.032,446.416,41192.94161,41187.03441,12126.71582,12126,1
112.909884,112.90979,112.9099808,682.855,675.116,696.623,4159484.383,3988871.89,546182.9375,47,1
112.9098975,112.9097595,112.9099808,690.379,686.586,695.356,1775733.161,1696223.018,353631.875,30,1
112.9182235,112.91819,112.9183731,681.608,676.423,686.586,13589986.55,13589976.38,3658953.25,3658952,1
112.9182808,112.91819,112.9183884,691.578,686.586,696.623,18709949.98,18709938.69,3220555.5,3220554,1
112.9183538,112.9183121,112.9184189,713.359,709.393,717.222,1006177.483,1006168.35,162854.9219,162854,1
112.9183688,112.9183578,112.9183807,216.507,213.519,221.096,6755.267136,6749.205536,1318.293335,1317,1
112.9524863,112.9524307,112.9526062,680.351,675.116,686.586,7359940.274,7151507.721,2072748.875,46,1
112.9525393,112.9524536,112.9526215,691.578,686.586,703.055,26217779.49,25927713.67,2848231.5,57,1
112.9526221,112.9525909,112.9527969,608.956,602.399,619.176,2279478.446,2248849.579,401708.4688,85,1
112.9843489,112.9842911,112.9844894,4.84611,0.323114,10.7544,989330.6395,989320.2082,105114.6953,105114,1
112.9843591,112.9843063,112.9844818,46.0382,43.2113,50.4743,888222.4341,888213.7185,114289.2969,114288,1
112.9843726,112.9842987,112.9844971,33.0785,27.251,37.4038,1262848.561,1262836.958,142636.4688,142127,1
112.9843764,112.984314,112.9844818,112.024,101.917,123.793,2681210.6,2681187.265,137943.0781,137942,1
112.9843769,112.9842682,112.9844589,483.591,478.212,489.009,1213992.285,1213980.138,113455.125,113454,1
112.9843806,112.984314,112.9844818,117.87,113.463,123.793,1330773.698,1330761.893,131450.8125,131450,1
112.9843885,112.9842758,112.9844971,13.7897,10.7544,18.3252,899331.6767,899322.5918,110172.1797,110171,1
112.9844108,112.9843369,112.98452,1787.64,1781.03,1791.49,3683316.9,3626533.507,481197.3438,35,1
112.9844247,112.9843216,112.9844894,54.8626,50.4743,57.8986,877511.0435,877502.1344,122353.2813,122352,1
112.9844438,112.9844284,112.9844666,1795.34,1791.49,1798.07,2946805.089,2908703.396,527087.4375,38,1
112.9844455,112.9843521,112.9844818,148.854,137.141,160.612,2860072.549,2860047.611,130046.7109,130046,1
112.9844548,112.9843979,112.9844971,407.252,398.487,416.074,1677156.667,1677137.614,104378.6016,104378,1
112.9844569,112.9843597,112.9844971,453.529,444.923,457.74,1519583.375,1519569.134,134647.5156,134647,1
112.9844641,112.9843597,112.9844971,430.104,425.732,436.136,1093662.941,1093651.051,109046.4688,109045,1
112.9844732,112.9843216,112.9845581,503.622,489.009,512.776,2399198.529,2399173.442,126931.5234,124337,1
112.9844758,112.9844131,112.9844971,192.835,182.154,204.302,2637740.403,2637716.871,135895.5469,135895,1
112.9844766,112.9844437,112.9844971,493.189,489.009,498.423,1026183.346,1026172.587,120992.4766,120991,1
112.9844769,112.9844666,112.9844818,131.095,123.793,137.141,1705775.31,1705760.479,131425.1875,131424,1
112.9844783,112.9844666,112.9844971,63.7664,57.8986,68.0904,1438012.999,1438001.351,155103.625,142490,1
112.98448,112.9844742,112.9844894,21.2041,18.3252,27.251,1024047.411,1024036.997,115427.4453,115426,1
112.9844801,112.9844666,112.9845047,230.322,224.216,234.759,1219604.509,1219592.46,117925.9766,117925,1
112.9844803,112.9844742,112.9844894,281.622,272.643,287.721,1688956.504,1688939.918,112899.9375,112899,1
112.9844806,112.9844589,112.9844894,173.879,160.612,182.154,2513857.939,2513834.961,135096.2031,135095,1
112.9844818,112.9844666,112.9844971,219.62,215.013,224.216,1087032.548,1087021.812,108898.5547,108898,1
112.9844819,112.9844666,112.9844894,292.334,287.721,299.924,1335349.348,1335335.619,116530.7813,116530,1
112.984482,112.9844666,112.9844894,184.744,180.673,188.704,1038837.122,1038827.752,123590.7813,123590,1
112.9844822,112.9844742,112.9845123,73.4959,68.0904,78.7878,1893767.303,1893755.269,195538.9688,195538,1
112.9844824,112.9844666,112.9845047,93.5269,85.41,97.7155,1712691.593,1712677.92,145719.0156,145718,1
112.9844831,112.9844818,112.9844894,305.855,299.924,310.467,1185161.775,1185149.726,117667.2109,117666,1
112.9844834,112.9844742,112.9844894,258.953,255.99,263.447,925695.4464,925686.498,115561.2031,115560,1
112.9844843,112.9844589,112.9845047,165.111,160.612,168.139,952523.6676,952514.6352,118578.5703,118578,1
112.984485,112.9844666,112.9844971,243.956,234.759,248.422,1506625.865,1506610.684,116603.9219,116603,1
112.9844866,112.9844818,112.9844894,268.03,263.447,272.643,1064369.263,1064358.535,115038.4609,115037,1
112.9844893,112.9844818,112.9844971,364.386,359.852,367.323,787402.3795,787393.4143,94133.94531,94133,1
112.984491,112.9844818,112.9844971,207.421,201.225,210.408,1049442.578,1049431.865,105371.4844,105370,1
112.9844923,112.9844818,112.9845047,355.518,350.905,359.852,931328.8316,931318.3934,105250.6563,105250,1
112.9844936,112.9844818,112.9845047,314.948,310.467,322.676,1322063.452,1322049.717,114498.8594,114498,1
112.9844939,112.9844894,112.9845047,379.147,374.535,385.114,1043117.855,1043105.764,97247.35156,97246,1
112.9844962,112.9843826,112.98452,472.867,468.845,478.212,1208868.942,1208858.237,166504.5156,166504,1
112.9844983,112.9844818,112.9845276,391.197,385.114,398.487,1274424.432,1274409.573,97924.66406,97924,1
112.9844989,112.9844894,112.9845123,346.452,342.034,350.905,925745.3333,925734.9838,100653.9219,100653,1
112.9845016,112.9844971,112.9845123,420.289,416.074,425.732,981706.0092,981694.9715,117270.4922,117269,1
112.9845046,112.9844742,112.9845428,331.61,322.676,335.926,1366537.634,1366522.912,108438.4375,108437,1
113.0231591,113.0231018,113.0232925,46.0382,41.6774,50.4743,1265773.708,1265763.445,143073.2813,143072,1
113.0231898,113.0231018,113.0232925,13.7897,10.7544,18.3252,1083030.905,1083021.82,134199.7656,134199,1
113.0231964,113.023056,113.0233002,480.84,478.212,484.93,445369.2589,445361.1973,74554.20313,74553,1
113.0231985,113.0231323,113.0232925,112.024,109.087,114.887,3837278.686,3837271.436,574978.9375,574978,1
113.023211,113.0230789,113.0232925,12.3449,0.323114,27.251,3155301.14,3155274.212,134199.7656,134199,1
113.0232147,113.0231094,113.0233002,38.8285,27.251,62.3624,4478589.389,4478552.815,143073.2813,141362,1
113.0232218,113.0231018,113.0232925,54.8626,50.4743,65.1628,1975656.519,1975640.361,157469.1719,135499,1
113.0232374,113.0231247,113.0233002,101.917,99.0977,101.917,2935299.217,2935294.989,712633.3125,712632,1
113.0232391,113.0231934,113.0232697,408.704,403.077,414.643,765117.059,765104.0473,65688.98438,65688,1
113.023253,113.0231476,113.0233307,510.26,502.317,514.056,649026.4281,649014.6891,71438.1875,65147,1
113.0232538,113.02314,113.0232925,154.71,151.818,160.612,1206382.378,1206372.119,129203.4609,129202,1
113.023256,113.0232391,113.0232697,487.644,484.93,491.822,451550.9175,451542.6471,61392.53125,61392,1
113.0232587,113.0231628,113.0233002,450.805,446.416,456.215,628594.7824,628583.5835,64621.24609,64620,1
113.0232628,113.0231628,113.0232925,428.638,424.395,434.687,688512.1599,688500.3976,65873.64844,65873,1
113.023265,113.0232391,113.0232849,462.07,456.215,468.845,898201.3566,898187.3233,87381.48438,87380,1
113.0232667,113.0232544,113.0232773,439.032,434.687,446.416,736275.8508,736262.6557,59880.91406,59880,1
113.0232691,113.02314,113.0233154,498.423,491.822,502.317,719635.1499,719623.343,83868.07031,83867,1
113.0232696,113.0232544,113.0232773,293.828,287.721,299.924,1041512.214,1041498.486,82061.84375,82061,1
113.0232744,113.023262,113.0232773,327.255,322.676,330.143,611675.9541,611666.9937,76509.4375,76508,1
113.0232758,113.0232697,113.0232773,281.622,275.52,287.721,1075637.408,1075623.682,89676.75781,89676,1
113.0232761,113.0232697,113.0232849,144.444,132.68,151.818,2748878.315,2748857.704,157246.6094,142966,1
113.0232774,113.0232697,113.0232849,266.423,261.953,275.52,1212440.77,1212425.696,87917.47656,87916,1
113.0232787,113.023262,113.0232925,255.99,245.434,261.953,1467830.754,1467812.733,84699.92969,84294,1
113.0232788,113.0232697,113.0233002,228.829,224.216,233.268,956994.1414,956983.5807,96905.23438,96904,1
113.0232828,113.0232697,113.0233002,380.642,370.091,386.608,1124865.339,1124847.321,68121.73438,68121,1
113.0232834,113.0232773,113.0232925,305.855,299.924,311.961,1002579.021,1002565.48,79585.11719,79584,1
113.0232835,113.0232773,113.0232925,21.2041,18.3252,25.6582,1052483.044,1052474.245,131119.875,131119,1
113.0232836,113.0232697,113.0232925,183.452,179.316,187.427,1033263.11,1033253.647,121917.1484,121916,1
113.0232837,113.0232697,113.0233002,231.771,205.795,249.886,4104490.509,4104444.897,101627.5,97330,1
113.0232872,113.0232697,113.0233078,74.7909,62.3624,85.41,11808205.96,11808181.56,821302.375,821301,1
113.0232874,113.0232086,113.0233307,192.835,187.427,197.011,1228673.357,1228662.404,141844.7969,141844,1
113.0232876,113.0232697,113.0233078,216.507,202.815,224.216,2135068.293,2135045.363,101627.5,101626,1
113.0232881,113.0232773,113.0233078,212.035,202.815,216.507,1415161.322,1415146.109,101627.5,101626,1
113.0232882,113.0232773,113.0233002,93.5269,86.8193,99.0977,8858516.39,8858502.748,791986.1875,791985,1
113.0232888,113.0232697,113.0233078,358.445,352.529,364.386,1068973.034,1068959.695,106132.75,106132,1
113.0232927,113.0232849,113.0233078,168.139,160.612,171.01,1385980.254,1385968.371,128224.3359,128223,1
113.0232984,113.0232849,113.0233154,394.094,388.232,399.98,767518.1849,767504.9684,64377.26563,64376,1
113.0232986,113.0232849,113.0233154,420.289,414.643,424.395,665297.6298,665286.4847,67074.17188,67073,1
113.0232998,113.0231171,113.0233536,472.867,468.845,478.212,614629.9228,614619.2176,75105.91406,75105,1
113.0233188,113.0233002,113.0233459,334.473,330.143,343.528,1028647.405,1028632.533,72771.65625,72301,1
113.034427,113.0344009,113.0344467,1794.06,1790.22,1798.07,214927.2479,214919.3979,34441.15234,34440,1
113.0418473,113.0417557,113.0418777,758.073,751.675,764.576,2021360.935,1994839.216,328850.0938,37,1
113.0425877,113.0424805,113.0427475,73.4959,68.0904,80.123,184987.969,151817.9224,21589.89453,18,1
113.0552225,113.05513,113.0553741,150.275,140.023,159.159,87230.26431,87211.12831,6618.97168,6618,1
113.0552255,113.05513,113.0553436,117.87,113.463,122.386,67274.56855,67264.15839,8935.199219,8934,1
113.0552604,113.0551147,113.055336,104.695,101.917,110.505,69098.13594,69089.54794,12012.33984,12011,1
113.0553058,113.0551224,113.055397,126.644,122.386,132.68,85103.19213,85091.42756,10656.7666,10656,1
113.0553346,113.0552444,113.0554123,135.577,132.68,143.017,69804.66464,69792.85093,7437.35791,7436,1
113.0596686,113.0596619,113.0596848,77.5303,66.5575,94.8964,62032585.8,61206970.13,4297531,276,1
113.0960635,113.0960464,113.0960999,448.011,442.026,453.529,183828.3365,171647.0282,30654.11328,24,1
113.9062179,113.9061737,113.9063644,681.608,675.116,685.374,16263380.2,16211364.57,3641056.75,222,1
113.9062558,113.9061813,113.9063721,689.106,685.374,694.131,13722638.48,13677529.18,2175498,132,1
113.9063248,113.9063034,113.9063568,607.695,602.399,612.785,787017.0871,756756.4409,146148.4063,20,1
113.9063453,113.906311,113.9064636,719.735,708.165,726.16,4529389.219,4448279.937,470707.9063,28,1
