mz,sn,,mz,sn,,,,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,,sample
166.0859802,15,,144.0739074,15887,-132534.2016,#N/A,,166.0859375,166.0860138,342.034,334.473,347.953,603804.3451,531244.9285,86306.71094,,1
166.0937651,19,,144.0739581,10390,-132574.5553,#N/A,,166.0935211,166.0941772,472.867,470.135,478.212,316769.0241,284766.1049,89030.64844,,1
166.0939829,55043,,144.0783645,3438,-132549.1626,#N/A,,166.0939178,166.0940094,573.877,571.357,577.745,180752.45,180747.3396,55044.00781,,1
166.0944907,28,,144.0808982,2074,-132536.5604,#N/A,,166.0942078,166.0946655,371.538,359.852,382.133,660135.6323,577553.3861,175782.6406,,1
166.0984419,2472,,144.1021318,184,-132429.3588,#N/A,,166.0984039,166.0985107,367.323,361.292,373.086,26712739.57,26681783.45,6360399,,1
166.0985266,24,,144.1101792,187,-132381.3514,#N/A,,166.0985107,166.0985565,340.542,334.473,345.011,422949.8396,394851.3505,63186.16406,,1
166.0986,134999,,144.1102379,17,-132381.3812,#N/A,,166.0986,166.0988,785.238,782.661,789.214,365907.2,365902,135000,,1
166.1304198,116,,144.890501,1367,-127850.8707,#N/A,,166.1303253,166.1305237,511.547,506.228,518.022,1073445.699,1066564.645,156835.25,,1
166.1304684,114,,144.8906024,438,-127850.5154,#N/A,,166.1304169,166.1305542,529.677,525.907,533.561,759797.3866,755108.4802,154653.3281,,1
166.1305472,58,,144.9071626,510671,-127751.2471,#N/A,,166.1304932,166.1307373,538.857,533.561,542.824,463415.4881,458551.5506,78360.27344,,1
166.8842328,1706,,144.9072629,403247,-131689.9115,#N/A,,166.884201,166.8842926,334.473,328.714,340.542,1201021.983,1200698.832,271726.3438,,1
166.8961194,100,,144.9270892,59296,-131632.9598,#N/A,,166.8960724,166.8961945,85.41,81.4574,90.8398,631609.2305,628006.7787,75287.38281,,1
166.8961344,120,,144.9396991,12762,-131557.4829,#N/A,,166.8960876,166.8961945,77.5303,74.7909,81.4574,528822.9562,526135.3141,90199.85938,,1
166.8961375,94,,144.9413501,15674,-131547.6061,#N/A,,166.8960876,166.8961639,70.8255,63.7664,74.7909,525111.1474,520944.3372,70779.26563,,1
166.9211591,12927,,144.9778652,21,-131459.0313,#N/A,,166.9208527,166.9213257,566.04,562.183,568.794,43442.85139,43437.56259,12927.73926,,1
166.9650716,19567,,144.9952993,35700,-131583.0438,#N/A,,166.9650269,166.9651337,365.837,359.852,371.538,116048.3622,116038.137,19567.63477,,1
166.9810216,217,,144.9953347,58398,-131665.7827,#N/A,,166.980957,166.9810791,454.889,449.422,460.526,1013283.696,1006278.904,287144.0625,,1
166.9810707,45,,144.995342,31909,-131665.9948,#N/A,,166.9808807,166.9811554,560.934,557.074,566.04,494782.2257,486598.7753,105219.1797,,1
166.9881651,1330,,144.9953887,49784,-131702.6057,#N/A,,166.9880066,166.988327,342.034,339.048,346.452,6624.654345,6618.731145,1331.273926,,1
166.9981725,104738,,144.9984271,43455,-131736.4444,#N/A,,166.9981079,166.9983521,572.637,568.794,575.161,267585.0049,267579.9113,104738.9766,,1
167.0157406,20,,145.0134499,163560,-131737.8266,#N/A,,167.0154572,167.0158081,471.416,466.108,475.428,236570.8219,218218.7885,54104.19922,,1
167.0157957,23,,145.0142451,33,-131733.3515,#N/A,,167.0157013,167.0158691,420.289,416.074,425.732,302142.8365,283125.2466,63153.125,,1
167.0158333,61,,145.0142886,11885,-131733.2873,#N/A,,167.0158234,167.0158539,388.232,380.642,395.536,1503017.322,1474789.306,163130.2969,,1
167.0159142,13,,145.0284854,90665,-131648.7051,#N/A,,167.0157471,167.016037,500.971,489.009,512.776,351285.5414,312610.8272,37240.60938,,1
167.0188,59,,145.0284985,92711,-131663.6302,#N/A,,167.0187,167.019,1796.77,1791.49,1799.38,414890.6,410337.9,87087.59,,1
167.0256354,92,,145.0285044,89080,-131699.1308,#N/A,,167.0255737,167.02565,450.805,444.923,456.215,898104.6978,884649.1849,278187.125,,1
167.0332,36723,,145.028523,85264,-131738.343,#N/A,,167.033,167.0334,1792.76,1790.22,1796.77,177863.4,177858.2,36724.11,,1
167.0336,19508,,145.0285364,94179,-131740.3421,#N/A,,167.0335,167.0336,1131.17,1128.59,1135.2,68551.59,68546.3,19509.46,,1
167.0362,82,,145.0285488,99368,-131753.7826,#N/A,,167.0362,167.0363,832.796,827.742,837.836,12527860,12436181,3139236,,1
167.0363,102,,145.028552,93042,-131754.2834,#N/A,,167.0363,167.0365,767.138,763.299,773.557,3639241,3619158,817017.8,,1
167.0363,92,,145.0285612,92275,-131754.2285,#N/A,,167.0362,167.0364,886.907,881.791,892.006,10775288,10631257,2382473,,1
167.0363,116,,145.0285648,89875,-131754.2068,#N/A,,167.0363,167.0365,1027.58,1023.83,1032.72,2808342,2782274,896757.3,,1
167.0363,26,,145.0285686,87443,-131754.184,#N/A,,167.0363,167.0363,1794.06,1786.37,1798.07,4071610,3714266,475783.2,,1
167.0364,66,,145.0286156,89497,-131754.4223,#N/A,,167.0364,167.0365,996.328,991.021,1002.97,2718942,2652502,675459.6,,1
167.0364,68,,145.0286188,91115,-131754.4035,#N/A,,167.0364,167.0365,1055.1,1049.84,1060.26,2459875,2405766,597614.4,,1
167.0364,55,,145.0286265,92377,-131754.3572,#N/A,,167.0364,167.0365,1110.08,1104.79,1116.8,2309553,2198944,507949.9,,1
167.0364,32,,145.0286271,92377,-131754.3537,#N/A,,167.0364,167.0365,1141.75,1136.58,1148.32,3272868,2914303,592435.9,,1
167.0364,31,,145.0286272,68500,-131754.3532,#N/A,,167.0363,167.0364,1176.91,1171.72,1183.47,3279130,2920259,560558.3,,1
167.0364,17,,145.0286281,94994,-131754.3476,#N/A,,167.0364,167.0365,1257.47,1252.16,1265.29,2356053,1959045,323903.5,,1
167.0364,14,,145.0286327,76810,-131754.3203,#N/A,,167.0363,167.0364,1306.37,1299.72,1314.28,2277700,1841091,269203.7,,1
167.0365,50,,145.0286344,107745,-131754.8296,#N/A,,167.0364,167.0365,1081.21,1075.94,1086.51,2008305,1909741,461135.2,,1
167.0365,22,,145.0286373,96176,-131754.8125,#N/A,,167.0364,167.0366,1216.48,1205.98,1225.77,2699824,2143801,417056.5,,1
167.04239,7376,,145.0286398,68978,-131785.4119,#N/A,,167.0420685,167.0425873,40.2569,37.4038,44.6098,27853.76629,27848.00149,7377.170898,,1
167.0433,167135,,145.0286441,135158,-131790.116,#N/A,,167.0431,167.0437,886.907,884.384,892.006,614255.5,614249.1,167136.4,,1
167.0438,17,,145.0286465,94638,-131792.7007,#N/A,,167.0435,167.0439,1143.04,1137.89,1147.02,165699.1,161903.9,59726.22,,1
167.0439,5874,,145.0286498,89624,-131793.2006,#N/A,,167.0438,167.0441,1724.21,1721.56,1728.24,21104.77,21099.42,5875.215,,1
167.0441875,14954,,145.0286498,89296,-131794.6949,#N/A,,167.0440674,167.0443115,6.29987,3.40886,12.3449,118387.3966,118376.9712,14954.58398,,1
167.044208,16917,,145.0286543,72352,-131794.7745,#N/A,,167.0439606,167.0443878,21.2041,12.3449,27.251,205592.2198,205575.823,16917.79883,,1
167.044248,13822,,145.0286553,76356,-131794.9765,#N/A,,167.0439301,167.0444336,34.4837,30.0915,38.8285,95793.30558,95784.56858,13822.9834,,1
167.048792,483,,145.0286557,69600,-131818.5903,#N/A,,167.0487366,167.0488586,425.732,420.289,431.597,16377571.77,16306362.02,4549380,,1
167.0489,23,,145.0286563,70927,-131819.1481,#N/A,,167.0488,167.0489,511.547,506.228,516.753,1689016,1591297,326519.1,,1
167.0489,26,,145.0286566,63197,-131819.1462,#N/A,,167.0488,167.0489,572.637,567.47,577.745,1947521,1852124,364277.4,,1
167.0489,23,,145.0286588,65933,-131819.1333,#N/A,,167.0488,167.0489,589.274,584.165,594.563,1868543,1772003,333149,,1
167.0521997,20,,145.0286588,71065,-131836.2823,#N/A,,167.0521393,167.0522614,472.867,470.135,482.287,915713.066,874550.0608,172287.875,,1
167.0522832,21,,145.028659,64388,-131836.7151,#N/A,,167.0521545,167.0523682,519.313,514.056,523.384,894679.6106,858568.5872,174900.4375,,1
167.0602755,33,,145.0286621,66846,-131878.2302,#N/A,,167.0601501,167.0603943,416.074,408.704,420.289,84174.55696,83116.12006,13004.53223,,1
167.0621275,389771,,145.0286625,84205,-131887.8512,#N/A,,167.0621033,167.0621948,470.135,466.108,472.867,1148457.143,1148451.736,389771.5938,,1
167.0655,32176,,145.0286646,63753,-131905.363,#N/A,,167.0654,167.0656,915.318,911.462,917.866,145855.6,145850.4,32177.35,,1
167.0678098,64,,145.0286685,69932,-131917.341,#N/A,,167.0677185,167.0678864,598.565,594.563,601.115,443414.6608,441507.3508,137136.7344,,1
167.0680125,251546,,145.0286699,288519,-131918.3862,#N/A,,167.0679169,167.0682526,532.302,529.677,537.556,1029305.194,1029298.628,251546.5313,,1
167.0700225,15,,145.0286701,182343,-131928.8287,#N/A,,167.0699921,167.0700531,324.17,316.44,330.143,3449498.108,3248829.235,380000,,1
167.0892875,31,,145.0286716,62588,-132028.9062,#N/A,,167.0892334,167.089325,281.622,271.018,289.215,242870.1263,233060.8238,24021.66016,,1
167.1018584,452,,145.0286739,64921,-132094.1892,#N/A,,167.1018372,167.101944,367.323,361.292,373.086,2864085.035,2855403.933,703651.25,,1
167.1023628,2031,,145.028674,153202,-132096.8085,#N/A,,167.1022797,167.1024933,301.391,296.809,304.408,8557.583795,8551.504595,2031.78894,,1
167.1063883,19,,145.0286747,62731,-132117.7116,#N/A,,167.106369,167.1064148,497.112,491.822,502.317,3003899.849,2633754.508,472838.1875,,1
167.1427593,49,,145.0286776,123913,-132306.5491,#N/A,,167.1427155,167.1427917,575.161,564.751,580.326,7240068.176,7077504.345,977152.375,,1
167.1427647,132,,145.0286891,75223,-132306.5088,#N/A,,167.1427307,167.142807,530.916,520.625,534.856,11767993.91,11618419.35,1363070,,1
167.142775,175,,145.0286928,159648,-132306.5402,#N/A,,167.142746,167.1427917,549.228,545.388,554.446,11355245.56,11255508.16,1799756.25,,1
167.1427857,194,,145.0286966,64122,-132306.5726,#N/A,,167.142746,167.1428375,540.167,534.856,545.388,11173013.31,11058857.73,1996597.25,,1
167.1428008,3455,,145.0287213,107650,-132306.5031,#N/A,,167.1427307,167.1428223,559.67,554.446,564.751,103149707.7,103038012.6,35452556,,1
167.8837681,4972,,145.0497628,41,-136010.7984,#N/A,,167.8836823,167.8839111,334.473,331.61,339.048,20711.46401,20705.51361,4973.10498,,1
167.8879615,6597,,145.0505033,3668,-136027.9676,#N/A,,167.8878479,167.8882446,334.473,330.143,339.048,24339.90015,24332.47932,6598.424805,,1
167.9267,23,,145.0561231,34742,-136193.809,#N/A,,167.9267,167.9268,1794.06,1788.94,1798.07,757745.5,743756.9,149674.9,,1
167.9693493,7128,,145.0683258,204256,-136340.4909,#N/A,,167.9693146,167.9693756,475.428,471.416,478.212,35419.46846,35414.03166,7129.008789,,1
167.9695699,750,,145.1013952,55,-136144.7476,#N/A,,167.9695435,167.9695892,411.598,407.252,417.612,14231066.47,14186648.32,3597092,,1
167.9697299,11,,145.1047012,158302,-136125.8881,#N/A,,167.9696198,167.9698792,504.909,499.67,510.26,152526.8082,135676.8675,24929.36328,,1
167.9734,66172,,145.1054339,25228,-136140.4014,#N/A,,167.9734,167.9737,633.695,629.668,637.571,261676.4,261668.5,66173.2,,1
167.9734876,12,,145.1110671,67,-136107.3161,#N/A,,167.9734192,167.9735718,355.518,349.421,361.292,134653.0388,112933.4962,21332.63867,,1
167.9735028,112,,145.1135452,108996,-136092.641,#N/A,,167.9733887,167.973587,454.889,449.422,460.526,1222338.419,1177760.444,355066.6563,,1
167.9736,152918,,145.1225342,239086,-136039.6266,#N/A,,167.9735,167.9736,624.478,615.292,629.668,1064861,1064847,152919.2,,1
168.0208723,16503,,145.9037282,50,-131633.3132,#N/A,,168.0206757,168.0210419,399.98,395.536,403.077,63468.58863,63462.55583,16503.65234,,1
168.0237168,38,,145.9037342,50,-131647.9785,#N/A,,168.0236969,168.0237274,389.725,380.642,397.017,678600.3626,644508.6194,77386.4375,,1
168.0287219,14,,145.9314029,21,-131509.1772,#N/A,,168.0286713,168.0288086,368.686,362.892,374.535,390768.9692,317382.669,69534.42188,,1
168.036,11080,,145.9315546,864,-131545.8915,#N/A,,168.036,168.0361,1308.94,1306.37,1312.97,49135.41,49130.13,11080.75,,1
168.0361,22426,,145.9315853,410,-131546.2256,#N/A,,168.036,168.0362,1178.21,1173.02,1180.72,105383.9,105377.5,22427.3,,1
168.0362,37381,,145.9424698,54604,-131481.9678,#N/A,,168.0359,168.0363,1141.75,1139.21,1145.58,122912.8,122907.7,37381.63,,1
168.0362,29136,,145.9493808,11,-131440.8395,#N/A,,168.036,168.0364,1215.17,1211.29,1219.05,78374.09,78367.62,29137.12,,1
168.0362,8547,,145.9664178,18082,-131339.4504,#N/A,,168.036,168.0365,1362.3,1358.21,1366.21,37780.46,37773.79,8548.295,,1
168.0397,20959,,145.9698008,6118,-131337.4111,#N/A,,168.0396,168.0398,1143.04,1139.21,1145.58,81965.11,81960.02,20960.26,,1
168.0398,21850,,145.9856881,14,-131243.3836,#N/A,,168.0397,168.0398,1176.91,1173.02,1180.72,82895.35,82888.93,21850.91,,1
168.0477185,22,,145.9857065,114,-131284.2103,#N/A,,168.0476379,168.0478973,463.451,457.74,467.552,74321.00256,71968.4344,15766.48047,,1
168.0520864,664,,145.9857248,24,-131306.6804,#N/A,,168.052063,168.0522003,425.732,420.289,431.597,2097928.055,2091157.356,586086.25,,1
168.0600532,80,,146.0033349,1600,-131243.0756,#N/A,,168.0599823,168.0601349,314.948,308.973,319.559,103232.4892,102659.6213,17654.40625,,1
168.0652626,16,,146.0219648,87120,-131159.1547,#N/A,,168.0651855,168.0653839,470.135,466.108,476.893,226106.5903,155177.3032,66130.88281,,1
168.0730585,7183,,146.0531383,20,-131013.9795,#N/A,,168.072876,168.0731049,427.248,423.011,430.104,26752.04954,26746.37514,7184.154785,,1
168.0776868,26,,146.0602378,311,-130995.6693,#N/A,,168.0776672,168.0777283,74.7909,70.8255,85.41,703755.8277,691945.5353,70589.49219,,1
168.0805354,18,,146.0714319,30707,-130943.7968,#N/A,,168.0805054,168.0806122,479.513,474.165,484.93,2030072.604,1397391.012,442302.375,,1
168.1015998,37,,146.0714415,32493,-131052.639,#N/A,,168.1015625,168.1016388,224.216,215.013,230.322,1630182.716,1458681.949,145513.875,,1
168.1016146,17,,146.0714504,50934,-131052.6626,#N/A,,168.101593,168.1016388,295.322,289.215,302.973,612852.9852,457170.644,71810.98438,,1
168.1052614,23887,,146.071451,31922,-131071.5099,#N/A,,168.1052399,168.1052856,367.323,364.386,371.538,79573.22953,79567.50793,23888.28906,,1
168.1095874,14,,146.0714564,44413,-131093.8379,#N/A,,168.1094666,168.1096802,367.323,355.518,379.147,220849.5287,154549.3539,22301.80078,,1
168.1097199,23,,146.0714576,35377,-131094.5156,#N/A,,168.1096649,168.1097565,410.152,404.471,416.074,226713.0113,192241.2711,33232.14844,,1
168.1098305,18,,146.0714587,45055,-131095.0807,#N/A,,168.1097412,168.1098938,497.112,491.822,500.971,282247.8804,267727.1068,54504.57031,,1
168.1098851,26,,146.0714637,34023,-131095.3329,#N/A,,168.109848,168.1099243,450.805,444.923,456.215,314682.3366,281134.5568,38160.14063,,1
168.1142706,34,,146.071465,36448,-131117.9921,#N/A,,168.114212,168.1143341,452.168,446.416,457.74,707899.5841,672661.2515,96042.53125,,1
168.1142732,30,,146.071468,35105,-131117.988,#N/A,,168.1141052,168.1143341,462.07,457.74,468.845,535511.4264,504794.2332,86765.84375,,1
168.1144,35296,,146.0714692,28695,-131118.6361,#N/A,,168.1143,168.1145,1081.21,1077.38,1083.94,120990,120984.8,35296.79,,1
168.1460804,3525,,146.0714707,48138,-131282.333,#N/A,,168.1460571,168.1461182,559.67,554.446,564.751,12274843.87,12271142.19,4211448,,1
168.1460818,164,,146.0714709,37798,-131282.3393,#N/A,,168.1460114,168.1461334,549.228,545.388,554.446,1201343.822,1198038.439,196429.5469,,1
168.1460871,180,,146.0714722,37798,-131282.3582,#N/A,,168.1460419,168.1461334,540.167,534.856,545.388,1293862.07,1290078.856,215213.3438,,1
168.1461233,143,,146.071475,38175,-131282.5285,#N/A,,168.1461029,168.1461945,530.916,525.907,534.856,1101205.392,1097939.784,171698.0156,,1
168.1461686,47,,146.0714781,40209,-131282.7445,#N/A,,168.1461182,168.146347,575.161,564.751,580.326,772649.9114,767262.406,128688.8594,,1
168.9224,48,,146.0714781,33832,-135274.6696,#N/A,,168.9223,168.9227,1796.77,1791.49,1799.38,355017.9,349724,63737.37,,1
168.9531065,2118,,146.0714805,25388,-135431.8154,#N/A,,168.9530792,168.953125,397.017,394.094,401.477,10122.18294,10116.27654,2118.935547,,1
168.9649045,4486,,146.0714807,32374,-135492.1834,#N/A,,168.9647064,168.9649506,327.255,322.676,331.61,20919.07515,20911.63015,4487.475586,,1
168.9691047,62556,,146.0714824,31935,-135513.6631,#N/A,,168.9690399,168.9691315,411.598,408.704,417.612,239836.7744,239829.3511,62556.66406,,1
168.972922,338,,146.0714824,29439,-135533.1923,#N/A,,168.9729004,168.9729767,411.598,407.252,417.612,1062594.124,1060088.083,272451.375,,1
168.9770767,23494,,146.0714837,36475,-135554.4399,#N/A,,168.9769592,168.9771118,560.934,557.074,563.463,85474.13964,85469.02844,23495.11328,,1
168.9772588,51,,146.0714878,30957,-135555.3474,#N/A,,168.9772186,168.9773865,411.598,407.252,417.612,904391.6128,873945.7928,206144.1406,,1
168.9885301,41164,,146.0714908,28812,-135612.9869,#N/A,,168.9883881,168.9886932,562.183,559.67,566.04,144904.2126,144899.1166,41164.71484,,1
168.9950015,2067,,146.071491,32332,-135646.0861,#N/A,,168.9949036,168.9952393,160.612,157.729,165.111,8960.154814,8954.249214,2067.910156,,1
168.9950467,1413,,146.0714922,54731,-135646.3098,#N/A,,168.9949799,168.9951172,444.923,440.444,448.011,7676.019299,7669.965699,1413.738159,,1
169.0048313,246,,146.0714932,27280,-135696.3462,#N/A,,169.0047913,169.0048676,357.011,350.905,362.892,942273.4449,933586.6518,207899.8438,,1
169.0080344,96856,,146.0714943,23700,-135712.7204,#N/A,,169.0079956,169.0081177,579.008,575.161,581.621,295475.232,295470.064,96857.32813,,1
169.022616,28680,,146.0715001,44613,-135787.2484,#N/A,,169.0222778,169.0228577,399.98,395.536,404.471,103055.7734,103048.3275,28681.07422,,1
169.0316379,159,,146.0715032,25420,-135833.3562,#N/A,,169.0315247,169.0316925,453.529,448.011,459.149,6737116.404,6583575.863,1401518.125,,1
169.0317,9555,,146.0715035,39542,-135833.6717,#N/A,,169.0316,169.0317,1166.53,1163.87,1170.45,31178.98,31173.72,9556.427,,1
169.0317,5745,,146.0715071,38097,-135833.6505,#N/A,,169.0316,169.0318,1282.68,1278.71,1286.77,30907.49,30900.77,5746.357,,1
169.0413067,42,,146.071523,37625,-135882.6677,#N/A,,169.0412445,169.0413666,497.112,490.349,503.622,300131.7734,294992.9767,49046.11719,,1
169.0556745,27992,,146.0715231,26612,-135956.1071,#N/A,,169.055603,169.0557404,425.732,421.649,428.638,99985.01621,99979.42501,27993.45313,,1
169.0643448,693924,,146.0715319,26722,-136000.367,#N/A,,169.064209,169.0645142,471.416,467.552,476.893,3515495.066,3515484.391,693924.5,,1
169.0644416,87975,,146.0814093,74,-135942.4378,#N/A,,169.0642395,169.0645752,557.074,551.88,560.934,558747.5821,558737.2346,87975.51563,,1
169.0644528,31641,,146.1145873,8243,-135746.2502,#N/A,,169.0643768,169.0645294,47.6245,41.6774,52.0287,321081.4554,321069.6253,31642.30664,,1
169.0644673,31036,,146.8861692,1543106,-131182.4917,#N/A,,169.0643768,169.0645447,54.8626,50.4743,59.3244,282898.7877,282888.4626,31036.98633,,1
169.0644691,29581,,146.8862347,527565,-131182.1141,#N/A,,169.0644226,169.0644989,113.463,100.488,131.095,786994.9757,786962.9112,29581.98047,,1
169.0644748,28690,,146.8976796,4912,-131114.4473,#N/A,,169.0644379,169.0645142,104.695,99.0977,110.505,298043.0332,298030.2,28690.52734,,1
169.064481,26461,,146.905446,32,-131068.5417,#N/A,,169.0644684,169.0645142,184.744,182.154,188.704,165052.9498,165045.0898,26461.55078,,1
169.0644928,30096,,146.9267876,2896876,-130942.3691,#N/A,,169.0644379,169.0645905,35.8289,28.6801,41.6774,381173.8846,381159.4432,30096.89258,,1
169.0644933,31256,,146.9267965,23,-130942.3192,#N/A,,169.0644836,169.0645142,63.7664,59.3244,69.4534,320755.9559,320744.3799,31257.41992,,1
169.0644948,19888,,146.9268227,108,-130942.1714,#N/A,,169.0644226,169.0645294,283.114,275.52,292.334,322758.6571,322740.3145,19888.6875,,1
169.0644949,80410,,146.9268271,19,-130942.1465,#N/A,,169.0643768,169.0645599,528.413,524.649,534.856,680031.2477,680019.7649,80411.34375,,1
169.0645012,19858,,146.9268701,229,-130941.9244,#N/A,,169.0644379,169.0645447,230.322,227.335,236.253,193209.4773,193199.073,21090.24023,,1
169.0645046,33349,,146.9268715,149471,-130941.9329,#N/A,,169.0644836,169.0645599,19.7581,13.7897,28.6801,453986.8067,453970.4273,33349.90234,,1
169.0645052,28087,,146.9376344,34,-130878.2746,#N/A,,169.0644531,169.0645599,192.835,188.704,195.5,181266.7148,181258.5596,28087.84375,,1
169.0645066,26705,,146.9393744,161,-130867.9904,#N/A,,169.0644684,169.0645599,199.755,195.5,204.302,227597.6462,227587.3772,26705.83789,,1
